order_id,payment_type,payment_value
1465,debit_card,1642
1466,upi,45821
1467,wallet,8682
1468,credit_card,43475
1469,wallet,1123
1470,wallet,254
1471,upi,13582
1472,credit_card,12741
1473,wallet,48584
1474,wallet,9605
1475,debit_card,19769
1476,credit_card,17177
1477,credit_card,1880
1478,debit_card,16629
1479,wallet,20424
1480,wallet,20823
1481,wallet,7480
1482,credit_card,3204
1483,credit_card,17189
1484,debit_card,9097
1485,debit_card,51809
1486,debit_card,2280
1487,upi,8378
1488,wallet,2919
1489,upi,59166
1490,upi,9267
1491,wallet,4769
1492,credit_card,829
1493,wallet,18033
1494,debit_card,7975
1495,credit_card,24895
1496,credit_card,13558
1497,wallet,5325
1498,wallet,18886
1499,debit_card,7948
1500,debit_card,2890
1501,debit_card,58597
1502,upi,14059
1503,credit_card,21999
1504,upi,2490
1505,upi,100529
1506,credit_card,4979
1507,debit_card,39772
1508,credit_card,15335
1509,wallet,54813
1510,wallet,43605
1511,upi,25683
1512,credit_card,383
1513,debit_card,6152
1514,wallet,23237
1515,upi,139922
1516,credit_card,38969
1517,upi,23472
1518,wallet,4610
1519,upi,14525
1520,debit_card,57119
1521,debit_card,11857
1522,debit_card,70743
1523,wallet,66509
1524,wallet,64713
1525,debit_card,5835
1526,upi,1694
1527,debit_card,44124
1528,debit_card,39643
1529,upi,18314
1530,credit_card,12907
1531,credit_card,1314
1532,debit_card,12552
1533,credit_card,572
1534,upi,33981
1535,wallet,46626
1536,credit_card,17657
1537,wallet,2385
1538,credit_card,28376
1539,debit_card,18069
1540,credit_card,14208
1541,wallet,64307
1542,credit_card,11060
1543,debit_card,24254
1544,upi,39680
1545,debit_card,4989
1546,wallet,1347
1547,wallet,6658
1548,debit_card,33214
1549,upi,7578
1550,wallet,44660
1551,upi,8874
1552,wallet,44202
1553,upi,7273
1554,upi,42683
1555,upi,723
1556,wallet,7392
1557,credit_card,10909
1558,credit_card,46721
1559,wallet,20111
1560,wallet,37680
1561,upi,36170
1562,credit_card,40681
1563,wallet,36428
1564,credit_card,60337
1565,debit_card,1302
1566,debit_card,9247
1567,upi,5112
1568,wallet,31210
1569,credit_card,1813
1570,upi,7823
1571,debit_card,48163
1572,upi,1599
1573,debit_card,7866
1574,debit_card,9048
1575,wallet,21451
1576,credit_card,7010
1577,upi,857
1578,credit_card,1821
1579,credit_card,3831
1580,upi,38026
1581,wallet,38727
1582,upi,18855
1583,wallet,31468
1584,credit_card,23444
1585,upi,13266
1586,credit_card,25364
1587,wallet,16539
1588,upi,22756
1589,credit_card,13204
1590,upi,24147
1591,credit_card,27944
1592,credit_card,20136
1593,upi,45754
1594,debit_card,1799
1595,wallet,10038
1596,wallet,1717
1597,credit_card,1983
1598,wallet,15995
1599,upi,1626
1600,credit_card,48968
1601,upi,12023
1602,upi,42412
1603,wallet,7768
1604,wallet,17748
1605,credit_card,13383
1606,wallet,59938
1607,wallet,15813
1608,debit_card,14549
1609,upi,1177
1610,upi,89554
1611,wallet,32617
1612,credit_card,35312
1613,debit_card,1504
1614,debit_card,49272
1615,upi,21728
1616,credit_card,5800
1617,credit_card,10328
1618,wallet,9202
1619,upi,9168
1620,wallet,28304
1621,credit_card,917
1622,upi,50098
1623,upi,2002
1624,wallet,3314
1625,upi,2120
1626,wallet,32412
1627,wallet,1738
1628,debit_card,6983
1629,wallet,1797
1630,upi,2947
1631,upi,6836
1632,upi,3932
1633,credit_card,46843
1634,debit_card,46989
1635,debit_card,10483
1636,credit_card,6571
1637,credit_card,36245
1638,debit_card,36432
1639,debit_card,146659
1640,debit_card,6097
1641,debit_card,39145
1642,debit_card,1666
1643,upi,1432
1644,credit_card,19733
1645,upi,1980
1646,credit_card,52614
1647,debit_card,2037
1648,debit_card,48871
1649,upi,13434
1650,upi,9084
1651,wallet,16338
1652,wallet,22727
1653,credit_card,3098
1654,wallet,16746
1655,wallet,18181
1656,debit_card,26834
1657,debit_card,2785
1658,upi,13418
1659,wallet,41586
1660,credit_card,512
1661,wallet,7489
1662,credit_card,1678
1663,upi,6664
1664,upi,62529
1665,debit_card,19441
1666,wallet,33409
1667,debit_card,47819
1668,debit_card,4040
1669,wallet,7065
1670,debit_card,37178
1671,upi,548
1672,debit_card,11790
1673,upi,885
1674,wallet,17812
1675,debit_card,34786
1676,wallet,6379
1677,upi,747
1678,debit_card,5807
1679,upi,28782
1680,debit_card,972
1681,credit_card,23301
1682,wallet,352
1683,debit_card,24516
1684,wallet,44066
1685,wallet,9092
1686,wallet,7655
1687,upi,1974
1688,upi,7996
1689,upi,61483
1690,upi,31952
1691,debit_card,2626
1692,upi,57420
1693,debit_card,2837
1694,debit_card,45045
1695,wallet,60497
1696,debit_card,21697
1697,credit_card,21130
1698,upi,6636
1699,credit_card,18088
1700,wallet,67485
1701,upi,491
1702,debit_card,2603
1703,credit_card,16619
1704,debit_card,41248
1705,wallet,5091
1706,credit_card,24457
1707,upi,36230
1708,credit_card,47080
1709,wallet,12876
1710,wallet,4284
1711,debit_card,12491
1712,credit_card,19136
1713,credit_card,6669
1714,credit_card,19365
1715,debit_card,55078
1716,wallet,41505
1717,debit_card,14766
1718,credit_card,2952
1719,debit_card,112516
1720,upi,5413
1721,upi,40567
1722,debit_card,17803
1723,debit_card,23900
1724,wallet,1475
1725,debit_card,17918
1726,debit_card,59203
1727,debit_card,53769
1728,upi,57763
1729,wallet,15894
1730,debit_card,14765
1731,wallet,54503
1732,wallet,1877
1733,debit_card,28642
1734,credit_card,23021
1735,credit_card,13036
1736,debit_card,45760
1737,upi,18826
1738,debit_card,7584
1739,credit_card,7570
1740,debit_card,8075
1741,upi,14283
1742,wallet,943
1743,wallet,9902
1744,credit_card,7060
1745,upi,12596
1746,debit_card,30048
1747,credit_card,54172
1748,credit_card,488
1749,debit_card,3921
1750,wallet,1782
1751,upi,5829
1752,upi,18499
1753,debit_card,311
1754,credit_card,12256
1755,debit_card,1509
1756,credit_card,11788
1757,credit_card,1356
1758,credit_card,2796
1759,debit_card,21465
1760,wallet,1896
1761,credit_card,4366
1762,debit_card,599
1763,wallet,18987
1764,wallet,19901
1765,upi,543
1766,upi,8188
1767,upi,10418
1768,wallet,30623
1769,debit_card,2273
1770,upi,34702
1771,debit_card,5349
1772,wallet,2116
1773,credit_card,7480
1774,upi,11601
1775,credit_card,66459
1776,debit_card,40928
1777,upi,5490
1778,debit_card,15560
1779,wallet,43605
1780,credit_card,3237
1781,wallet,384
1782,debit_card,9608
1783,wallet,20265
1784,upi,57256
1785,debit_card,2977
1786,credit_card,42222
1787,upi,2981
1788,credit_card,41412
1789,debit_card,34605
1790,credit_card,688
1791,upi,37550
1792,debit_card,26439
1793,upi,11953
1794,debit_card,43119
1795,credit_card,1077
1796,debit_card,10853
1797,credit_card,33840
1798,credit_card,4089
1799,debit_card,16821
1800,wallet,20195
1801,wallet,27253
1802,credit_card,2380
1803,credit_card,1161
1804,upi,34983
1805,debit_card,15954
1806,upi,3395
1807,wallet,2473
1808,debit_card,52768
1809,credit_card,103094
1810,debit_card,13052
1811,debit_card,6858
1812,debit_card,4419
1813,debit_card,10918
1814,upi,6709
1815,credit_card,1585
1816,wallet,70096
1817,debit_card,70528
1818,credit_card,23717
1819,credit_card,16813
1820,upi,1725
1821,credit_card,9936
1822,credit_card,7132
1823,upi,30061
1824,debit_card,10559
1825,debit_card,70670
1826,credit_card,28304
1827,wallet,523
1828,wallet,9138
1829,upi,33044
1830,upi,15949
1831,upi,1871
1832,debit_card,2337
1833,wallet,59264
1834,debit_card,14161
1835,upi,18764
1836,wallet,1658
1837,credit_card,52315
1838,debit_card,2939
1839,debit_card,5115
1840,credit_card,40502
1841,debit_card,46161
1842,upi,8722
1843,upi,89427
1844,debit_card,49056
1845,credit_card,20787
1846,upi,92222
1847,debit_card,44071
1848,upi,15396
1849,debit_card,11275
1850,wallet,1853
1851,credit_card,14001
1852,debit_card,31157
1853,debit_card,5453
1854,wallet,23934
1855,upi,41414
1856,credit_card,4176
1857,wallet,412
1858,credit_card,6255
1859,credit_card,7814
1860,wallet,1086
1861,wallet,56574
1862,wallet,28834
1863,upi,51763
1864,wallet,376
1865,upi,50725
1866,wallet,5591
1867,wallet,2594
1868,debit_card,30834
1869,credit_card,29995
1870,wallet,17380
1871,wallet,5051
1872,credit_card,21610
1873,debit_card,1854
1874,wallet,4764
1875,upi,11242
1876,debit_card,31495
1877,upi,14442
1878,upi,4213
1879,debit_card,8700
1880,wallet,50321
1881,upi,3203
1882,debit_card,1786
1883,upi,10268
1884,credit_card,29469
1885,credit_card,2386
1886,wallet,48422
1887,credit_card,4847
1888,credit_card,3043
1889,upi,25547
1890,debit_card,35577
1891,debit_card,623
1892,wallet,13287
1893,wallet,17014
1894,wallet,25088
1895,upi,8526
1896,upi,7598
1897,debit_card,2730
1898,wallet,61636
1899,debit_card,1727
1900,wallet,11088
1901,credit_card,11072
1902,wallet,1510
1903,credit_card,46611
1904,debit_card,5988
1905,credit_card,4052
1906,upi,77011
1907,wallet,400
1908,credit_card,922
1909,credit_card,14989
1910,debit_card,54051
1911,credit_card,8810
1912,upi,17441
1913,wallet,2930
1914,wallet,38011
1915,upi,12470
1916,upi,71874
1917,wallet,16451
1918,credit_card,57741
1919,credit_card,60611
1920,upi,21952
1921,credit_card,28521
1922,wallet,67512
1923,debit_card,5731
1924,wallet,27012
1925,upi,14330
1926,upi,3022
1927,wallet,7154
1928,credit_card,17945
1929,upi,35115
1930,debit_card,9328
1931,credit_card,2739
1932,debit_card,64039
1933,upi,16167
1934,debit_card,29423
1935,wallet,39346
1936,wallet,2912
1937,debit_card,13592
1938,upi,660
1939,credit_card,8867
1940,upi,19274
1941,credit_card,6445
1942,wallet,6524
1943,wallet,19624
1944,credit_card,2027
1945,wallet,4502
1946,debit_card,54752
1947,credit_card,12716
1948,debit_card,62425
1949,debit_card,50656
1950,wallet,7744
1951,credit_card,46308
1952,wallet,67542
1953,credit_card,743
1954,debit_card,19353
1955,upi,8458
1956,debit_card,5036
1957,wallet,3882
1958,debit_card,24131
1959,upi,69449
1960,wallet,8663
1961,credit_card,4284
1962,credit_card,15786
1963,credit_card,9811
1964,credit_card,21497
1965,debit_card,20163
1966,upi,3560
1967,upi,60829
1968,upi,14938
1969,wallet,23588
1970,wallet,1766
1971,upi,46710
1972,credit_card,2904
1973,debit_card,10460
1974,wallet,47657
1975,debit_card,14768
1976,upi,7358
1977,wallet,6231
1978,debit_card,1846
1979,credit_card,43352
1980,debit_card,10888
1981,upi,7050
1982,upi,5346
1983,credit_card,4363
1984,credit_card,26611
1985,wallet,29264
1986,upi,17292
1987,wallet,22372
1988,wallet,2671
1989,wallet,397
1990,debit_card,40393
1991,wallet,23529
1992,wallet,14936
1993,wallet,2921
1994,credit_card,18378
1995,credit_card,2839
1996,credit_card,21365
1997,credit_card,331
1998,upi,4517
1999,credit_card,14724
2000,wallet,35267
2001,credit_card,14513
2002,upi,2847
2003,debit_card,209
2004,wallet,89431
2005,debit_card,860
2006,credit_card,8037
2007,upi,13951
2008,upi,10504
2009,credit_card,17280
2010,upi,2889
2011,credit_card,23545
2012,upi,9923
2013,debit_card,585
2014,upi,9556
2015,credit_card,71252
2016,debit_card,7864
2017,upi,2900
2018,debit_card,5166
2019,wallet,9109
2020,debit_card,9279
2021,wallet,36656
2022,wallet,16716
2023,upi,3322
2024,credit_card,44819
2025,credit_card,18242
2026,debit_card,87796
2027,credit_card,22177
2028,upi,49954
2029,debit_card,9284
2030,credit_card,1920
2031,debit_card,7434
2032,wallet,16725
2033,debit_card,6874
2034,credit_card,38430
2035,debit_card,56034
2036,debit_card,4760
2037,debit_card,16560
2038,wallet,15741
2039,debit_card,15658
2040,credit_card,7937
2041,wallet,6531
2042,wallet,3309
2043,credit_card,100075
2044,credit_card,48802
2045,debit_card,6130
2046,wallet,30125
2047,credit_card,1034
2048,wallet,22201
2049,upi,8436
2050,upi,23278
2051,upi,8852
2052,wallet,9235
2053,wallet,26360
2054,credit_card,49630
2055,debit_card,57076
2056,upi,34501
2057,credit_card,22601
2058,wallet,53382
2059,debit_card,1150
2060,wallet,50492
2061,debit_card,31351
2062,credit_card,1058
2063,credit_card,2662
2064,debit_card,10902
2065,credit_card,13522
2066,debit_card,2177
2067,credit_card,545
2068,upi,20233
2069,wallet,18171
2070,credit_card,43037
2071,upi,14342
2072,wallet,29208
2073,debit_card,864
2074,debit_card,10655
2075,debit_card,12952
2076,wallet,1910
2077,upi,51735
2078,debit_card,67686
2079,wallet,10977
2080,wallet,14702
2081,credit_card,15816
2082,upi,31252
2083,upi,4691
2084,credit_card,11731
2085,debit_card,14780
2086,credit_card,5287
2087,debit_card,8860
2088,wallet,3978
2089,upi,42566
2090,wallet,58309
2091,debit_card,24883
2092,credit_card,920
2093,upi,38948
2094,upi,2868
2095,credit_card,42308
2096,wallet,8513
2097,wallet,6770
2098,upi,56648
2099,wallet,26998
2100,wallet,14675
2101,credit_card,23826
2102,debit_card,22942
2103,debit_card,2449
2104,wallet,13890
2105,debit_card,10824
2106,wallet,23901
2107,upi,1424
2108,debit_card,51114
2109,upi,17730
2110,credit_card,3177
2111,wallet,106045
2112,debit_card,31828
2113,wallet,29297
2114,debit_card,46957
2115,wallet,5213
2116,wallet,15600
2117,debit_card,850
2118,debit_card,33756
2119,upi,60623
2120,credit_card,90765
2121,credit_card,13185
2122,debit_card,11433
2123,debit_card,16745
2124,debit_card,22459
2125,debit_card,21452
2126,wallet,22270
2127,credit_card,26936
2128,wallet,7627
2129,credit_card,10216
2130,credit_card,53973
2131,debit_card,11396
2132,credit_card,38822
2133,debit_card,5187
2134,credit_card,51837
2135,debit_card,21420
2136,upi,14533
2137,credit_card,5669
2138,credit_card,84541
2139,credit_card,6809
2140,credit_card,18573
2141,wallet,11727
2142,upi,12680
2143,upi,9620
2144,debit_card,20001
2145,debit_card,77568
2146,debit_card,25440
2147,debit_card,9877
2148,wallet,2177
2149,credit_card,12350
2150,credit_card,20504
2151,upi,13224
2152,credit_card,2720
2153,upi,12092
2154,wallet,5899
2155,credit_card,7218
2156,wallet,519
2157,upi,2302
2158,upi,12426
2159,wallet,1631
2160,wallet,32588
2161,credit_card,3067
2162,debit_card,48394
2163,credit_card,17232
2164,wallet,49059
2165,upi,7160
2166,upi,1170
2167,wallet,44119
2168,debit_card,1700
2169,debit_card,6365
2170,credit_card,19296
2171,upi,32013
2172,debit_card,10400
2173,wallet,405
2174,upi,3251
2175,debit_card,12642
2176,wallet,23835
2177,upi,6860
2178,upi,38095
2179,credit_card,7197
2180,wallet,4641
2181,debit_card,1991
2182,credit_card,32809
2183,wallet,2411
2184,upi,57110
2185,credit_card,64215
2186,upi,9196
2187,credit_card,2634
2188,credit_card,30805
2189,wallet,19405
2190,wallet,2824
2191,upi,29993
2192,upi,21377
2193,upi,6081
2194,wallet,53519
2195,credit_card,51098
2196,credit_card,7402
2197,wallet,13400
2198,debit_card,14126
2199,wallet,9584
2200,wallet,11856
2201,upi,625
2202,upi,9680
2203,credit_card,2214
2204,wallet,791
2205,credit_card,6696
2206,wallet,10160
2207,debit_card,48461
2208,wallet,971
2209,upi,2834
2210,wallet,32596
2211,debit_card,656
2212,debit_card,4686
2213,wallet,9552
2214,debit_card,8657
2215,wallet,36581
2216,upi,71387
2217,wallet,46153
2218,credit_card,22813
2219,upi,22868
2220,wallet,416
2221,upi,50177
2222,upi,45569
2223,upi,44178
2224,upi,1054
2225,upi,35028
2226,wallet,18319
2227,wallet,7731
2228,credit_card,4506
2229,debit_card,3858
2230,wallet,2611
2231,wallet,43324
2232,upi,47877
2233,wallet,8165
2234,debit_card,2343
2235,credit_card,20041
2236,debit_card,11671
2237,upi,20700
2238,credit_card,35131
2239,debit_card,10419
2240,credit_card,39984
2241,wallet,95801
2242,debit_card,1274
2243,debit_card,25781
2244,upi,48867
2245,wallet,52271
2246,wallet,15807
2247,debit_card,14502
2248,upi,5569
2249,wallet,47692
2250,wallet,21685
2251,upi,5296
2252,wallet,4886
2253,debit_card,16335
2254,credit_card,13066
2255,credit_card,10379
2256,wallet,6704
2257,credit_card,1324
2258,upi,18417
2259,wallet,15041
2260,debit_card,32588
2261,credit_card,2652
2262,credit_card,3021
2263,upi,2693
2264,upi,966
2265,wallet,2564
2266,debit_card,28376
2267,debit_card,84036
2268,wallet,21917
2269,debit_card,51331
2270,upi,44536
2271,debit_card,11719
2272,upi,11037
2273,upi,26844
2274,upi,12393
2275,debit_card,15189
2276,credit_card,6165
2277,wallet,2731
2278,credit_card,423
2279,upi,11480
2280,debit_card,42967
2281,credit_card,4669
2282,debit_card,1968
2283,credit_card,3179
2284,credit_card,10184
2285,debit_card,8981
2286,upi,5391
2287,wallet,3996
2288,credit_card,50341
2289,upi,11663
2290,upi,7170
2291,wallet,2842
2292,wallet,34220
2293,credit_card,12720
2294,wallet,20086
