order_id,score,review_date
16107,5,2022-06-10
809,4,2022-01-23
14605,2,2023-11-09
19139,5,2023-12-15
12872,5,2022-09-12
13497,4,2023-12-11
17880,4,2023-05-17
3913,4,2023-10-13
6719,3,2024-12-07
303,1,2024-10-08
14353,4,2022-09-30
13891,3,2024-02-23
6564,5,2022-09-21
16968,5,2022-07-21
9060,4,2024-01-30
2562,3,2023-08-15
19177,4,2023-05-20
5896,5,2024-06-07
14670,5,2022-12-16
8499,5,2023-08-09
8915,4,2022-05-05
15528,4,2023-10-29
742,1,2024-07-30
15210,4,2022-12-29
4789,4,2023-12-12
6731,5,2023-01-09
11420,4,2023-08-13
4107,4,2022-11-11
9551,5,2023-02-02
19127,5,2024-01-03
5703,5,2022-01-29
1066,4,2022-11-03
4355,4,2022-06-29
4146,5,2024-11-14
16103,5,2022-07-13
18632,3,2024-05-11
3225,5,2024-04-21
11882,5,2022-03-02
15660,3,2024-04-19
17715,5,2023-09-18
11750,4,2023-09-19
6873,5,2022-11-13
18630,4,2022-01-22
8751,5,2022-06-17
7293,4,2024-10-30
3484,3,2024-10-02
9214,3,2024-11-26
2990,4,2024-04-27
12547,4,2024-04-02
6045,5,2022-03-26
15987,5,2024-12-02
9684,5,2023-11-10
19700,4,2023-07-25
11763,5,2022-10-21
4637,4,2022-08-05
18658,4,2022-06-25
9667,4,2023-03-23
13752,5,2022-03-19
11977,3,2022-09-30
18525,3,2024-06-01
5007,4,2022-03-30
14956,4,2022-01-09
1798,5,2024-12-13
3268,4,2024-06-29
19125,4,2024-01-18
6851,4,2022-11-25
11274,4,2024-10-20
11739,1,2022-07-06
18259,5,2022-05-01
5784,3,2024-12-01
180,4,2022-11-21
2259,4,2024-07-07
9920,2,2022-04-02
8398,5,2024-07-04
4047,5,2023-10-27
1698,5,2023-08-30
16433,4,2023-06-26
16286,4,2023-05-30
15150,5,2024-05-24
8729,4,2025-01-01
8547,3,2024-10-24
16328,4,2023-06-27
12034,4,2022-01-17
15129,3,2022-09-22
10500,5,2024-01-06
12527,4,2023-01-07
2270,4,2022-03-10
1935,2,2024-09-03
12345,5,2023-02-20
8432,3,2023-12-20
307,4,2022-06-05
949,4,2023-04-13
696,4,2023-09-20
19156,3,2024-07-28
13268,3,2024-09-07
15749,5,2023-03-14
10214,4,2024-04-29
19653,2,2023-01-17
12440,4,2023-06-19
11994,3,2024-02-13
13492,5,2022-11-10
15349,4,2023-09-25
2692,4,2024-12-29
14102,5,2024-12-28
6089,4,2023-11-15
1707,5,2024-01-10
17363,5,2024-04-26
14465,4,2024-09-23
3801,4,2022-02-12
12180,4,2022-09-15
4981,5,2022-11-03
9181,5,2024-01-15
2304,5,2023-10-28
7769,3,2023-11-14
1786,3,2023-01-23
17911,4,2024-12-10
16736,4,2024-06-18
16469,5,2024-09-30
2796,2,2024-01-10
9289,4,2023-08-02
15023,5,2024-07-25
3779,5,2024-05-16
6912,3,2022-08-22
8969,4,2022-03-30
1310,1,2023-04-09
8321,4,2022-03-10
9588,4,2022-09-30
2023,3,2022-08-14
11728,3,2024-06-13
6401,3,2022-10-03
11177,5,2024-09-29
13138,4,2024-02-07
12366,4,2024-05-30
7514,5,2023-06-08
82,4,2024-07-27
11939,4,2024-12-23
12196,4,2024-05-15
18666,1,2025-01-06
19214,4,2024-11-17
6970,4,2024-07-27
3434,5,2024-06-21
18720,5,2022-06-29
7225,4,2022-04-03
11890,5,2023-12-29
3770,4,2024-05-27
5159,3,2022-03-29
3817,5,2024-08-26
7534,3,2024-04-25
10654,4,2023-02-05
17589,5,2023-08-31
11003,4,2023-08-03
39,3,2023-01-06
7736,5,2023-08-11
5310,2,2023-04-26
2925,4,2023-12-02
16423,4,2023-11-24
8316,3,2023-12-09
406,4,2024-06-22
14266,4,2024-01-20
6126,4,2024-05-17
5645,3,2022-04-19
13325,1,2024-08-09
1907,4,2022-08-31
15235,1,2023-01-22
291,4,2024-06-14
9573,5,2024-02-17
3101,5,2023-07-10
7058,4,2024-12-05
7816,5,2023-12-14
11250,4,2024-11-26
19577,4,2024-05-15
6455,4,2022-06-22
359,4,2022-12-09
11667,3,2022-01-21
19690,5,2023-10-07
1440,1,2024-05-18
18051,3,2022-11-03
13905,3,2024-06-14
17373,5,2024-09-27
19260,4,2023-11-15
17260,5,2022-01-06
3134,5,2023-02-14
18422,5,2024-02-08
19521,5,2023-05-02
7571,3,2022-03-01
12436,4,2022-02-22
1191,5,2023-12-21
771,5,2023-09-09
8647,5,2023-11-16
15722,4,2023-10-07
17458,4,2022-11-10
12401,4,2024-06-18
17771,5,2024-12-25
6471,3,2024-02-02
1841,3,2023-10-02
13783,3,2022-07-25
10138,4,2022-12-18
12530,4,2024-09-21
7445,4,2022-02-27
11528,3,2024-11-16
15877,4,2023-05-15
13419,4,2022-03-12
12720,4,2023-02-12
11883,3,2024-08-02
19025,5,2024-01-13
10178,1,2022-05-17
10457,2,2023-07-31
12433,4,2022-04-27
209,5,2024-05-26
19404,5,2022-08-07
19309,4,2024-11-19
19438,4,2022-10-18
2551,5,2024-11-05
6121,4,2022-09-11
10269,5,2022-03-02
5625,3,2023-03-15
7138,2,2022-06-26
463,4,2023-04-23
15884,5,2022-03-15
9824,2,2023-04-04
18011,3,2024-01-27
1393,3,2023-03-06
19607,5,2024-09-05
6338,5,2023-08-01
10925,4,2022-11-24
1822,4,2023-03-10
10914,5,2022-01-30
2475,3,2023-05-14
2740,5,2023-09-22
16522,3,2022-08-25
18390,3,2024-12-26
6992,4,2022-04-17
3600,3,2022-12-12
4510,4,2023-12-08
5977,5,2023-06-05
2944,5,2023-10-31
12681,4,2022-03-15
3642,4,2023-04-09
18509,4,2022-02-04
19101,4,2022-11-17
5785,4,2022-08-14
7032,4,2023-07-26
6877,1,2024-03-18
19930,4,2024-08-01
13682,3,2022-11-25
3420,4,2023-10-25
5426,3,2023-06-14
8273,4,2023-03-29
3596,3,2024-08-24
7448,3,2022-07-10
18502,1,2023-12-26
65,5,2023-12-05
14864,4,2023-03-29
5769,4,2023-01-17
1996,4,2022-06-15
19102,5,2022-03-04
7712,5,2023-12-03
19767,4,2024-03-27
2898,4,2023-06-13
11920,3,2023-10-05
238,5,2023-09-26
7789,3,2022-11-09
12320,1,2022-03-23
11819,4,2023-07-04
9881,5,2024-03-17
13030,5,2023-08-09
18790,2,2023-08-18
19245,1,2022-05-21
8769,4,2022-01-21
19441,4,2022-03-24
19279,4,2023-05-20
10381,3,2024-04-06
7111,4,2023-11-08
15936,4,2024-10-09
13099,5,2024-03-08
19272,4,2023-09-18
12497,4,2022-09-25
1114,4,2023-06-07
8026,4,2022-10-01
6842,5,2022-10-25
11602,2,2023-01-21
9975,4,2023-03-25
15894,3,2024-01-01
16710,4,2022-07-09
5930,4,2023-05-16
17712,1,2023-03-25
4715,5,2022-04-07
18942,4,2023-06-07
16336,5,2023-10-10
4711,3,2023-09-26
16919,1,2023-02-22
12240,2,2023-06-28
11531,4,2024-11-05
8149,5,2023-08-20
12884,3,2023-12-02
13563,3,2025-01-02
17708,5,2023-03-02
18001,5,2024-08-04
12200,4,2024-10-21
3344,5,2022-09-11
17037,5,2023-09-28
6384,4,2023-09-03
11253,4,2022-09-06
2162,5,2022-09-09
4439,3,2023-12-05
11708,2,2023-10-02
5922,5,2024-01-26
1247,5,2024-08-18
4643,4,2023-01-30
18696,4,2022-08-26
6576,4,2024-05-11
3648,5,2022-01-31
4648,4,2023-10-20
16456,5,2024-05-21
9046,4,2022-07-27
18353,5,2022-05-19
795,4,2024-09-26
17588,5,2024-07-29
1412,4,2023-03-29
6421,5,2022-11-11
13296,3,2024-02-06
14557,5,2023-06-08
2814,5,2022-05-26
17871,3,2023-11-10
11999,4,2023-10-04
15804,4,2022-12-08
17331,4,2022-09-13
3246,4,2023-06-02
215,4,2022-11-10
16597,5,2023-08-01
4077,3,2024-06-12
18311,5,2023-06-22
3338,2,2024-05-25
15825,4,2024-09-24
4701,5,2022-03-25
11217,5,2022-06-23
9916,5,2022-08-14
9268,4,2022-03-07
13957,1,2023-04-02
14861,3,2024-01-20
3853,5,2022-03-14
11405,5,2024-09-16
4929,4,2023-03-19
18982,1,2023-05-10
5636,5,2022-04-01
4467,5,2023-01-13
16970,4,2024-10-26
18078,4,2024-11-06
23,5,2024-07-30
11075,4,2022-05-06
6743,4,2024-01-28
14964,5,2022-03-03
19015,2,2023-05-30
18138,3,2022-07-10
3552,3,2023-09-13
13834,4,2022-04-08
17723,4,2023-02-02
18187,3,2024-03-26
7313,3,2022-11-19
17564,4,2024-11-28
607,5,2024-02-29
15590,4,2024-11-06
1648,4,2023-12-31
13234,5,2024-11-25
3969,5,2023-02-06
10056,3,2024-12-26
7682,3,2023-02-19
3718,3,2022-09-09
13585,5,2023-09-29
3402,5,2022-02-01
11572,5,2024-09-07
7765,3,2023-07-02
11328,4,2022-01-30
3860,3,2023-10-31
9481,2,2023-12-22
16631,4,2023-01-02
4631,4,2023-01-31
4388,3,2022-09-22
17120,5,2025-01-01
12038,4,2024-10-29
11340,3,2023-10-19
11446,3,2022-01-17
14105,5,2022-07-16
19788,1,2024-05-15
9519,2,2023-06-30
13244,4,2022-05-05
663,4,2023-03-19
8293,4,2022-06-26
18919,5,2024-04-24
6718,4,2023-06-18
1619,4,2022-05-02
12403,5,2024-07-30
6808,3,2022-11-12
6899,2,2024-03-17
6633,2,2023-08-05
16665,5,2024-06-25
1434,3,2022-06-02
16170,4,2023-07-17
242,4,2023-05-14
16938,3,2022-11-26
6555,5,2024-10-04
14796,2,2022-09-27
1984,5,2022-02-26
11371,4,2022-01-25
16643,4,2022-06-03
9706,3,2024-05-22
6897,4,2023-02-07
3028,3,2022-07-28
10918,5,2022-10-29
6048,5,2024-03-24
8489,3,2023-02-01
16027,1,2023-12-22
661,5,2022-06-10
15601,5,2023-08-14
18684,3,2023-03-04
17128,4,2023-07-20
4668,3,2022-04-19
8153,3,2022-08-01
7416,2,2022-08-02
12,4,2023-09-08
19037,4,2023-08-30
6543,4,2024-08-24
8363,3,2022-01-24
3933,5,2023-07-27
4309,3,2023-03-17
170,5,2022-07-06
16706,4,2024-06-07
11769,3,2024-03-20
4966,5,2022-08-16
16993,4,2024-09-05
6023,5,2023-07-27
3702,2,2022-09-27
1504,4,2022-02-04
1282,3,2024-05-19
19414,5,2023-01-22
8544,4,2024-10-27
17417,5,2022-09-08
2831,4,2024-06-10
9051,5,2023-05-13
4695,3,2023-12-08
13515,5,2024-12-25
6108,4,2024-08-11
1848,5,2023-07-12
5609,4,2023-10-27
8696,4,2023-08-13
4646,4,2024-04-10
2922,5,2023-11-06
16091,4,2022-11-16
9102,5,2024-09-24
16899,5,2022-05-19
7582,4,2023-03-31
18411,5,2023-01-30
14507,3,2023-12-23
208,1,2022-07-06
1349,5,2024-09-22
18577,4,2022-09-05
18741,4,2022-09-19
17544,4,2024-01-08
10185,4,2022-02-18
721,3,2024-07-02
13411,4,2024-11-29
4196,4,2023-03-17
17837,4,2023-03-27
7959,4,2022-11-19
3483,3,2023-11-20
2530,3,2024-07-07
11465,4,2024-08-21
107,3,2024-07-08
16026,3,2024-04-06
5770,5,2022-10-31
3753,5,2024-09-25
7413,4,2022-08-26
2735,3,2024-06-17
13797,4,2023-12-10
11419,4,2024-11-09
10218,4,2024-11-15
335,3,2022-10-19
16019,4,2023-05-29
205,4,2022-09-14
7341,4,2022-07-10
12276,4,2024-01-01
6222,4,2023-12-28
15053,4,2023-04-02
5413,3,2023-03-13
16090,4,2022-03-01
7026,3,2023-03-22
5832,4,2022-02-16
1656,3,2024-09-13
8079,4,2023-06-26
7368,4,2023-12-04
16120,4,2023-09-22
9626,3,2023-09-16
18896,4,2023-09-26
10202,4,2023-05-14
3224,5,2024-07-07
12523,1,2023-09-14
9958,5,2022-12-28
19885,5,2022-05-27
10934,3,2022-09-01
6447,3,2024-10-07
9324,4,2023-02-28
1326,5,2023-10-19
19916,4,2024-04-10
16397,5,2023-05-19
15680,3,2023-08-05
14175,3,2022-04-17
15267,4,2022-05-05
17642,2,2022-01-27
1031,5,2023-07-17
14813,5,2024-10-20
2381,2,2022-08-28
2090,5,2022-11-29
901,4,2024-08-24
7447,4,2024-09-29
12453,3,2023-06-27
19287,2,2022-11-08
19226,3,2024-07-23
15984,4,2023-08-12
11146,5,2024-07-20
5346,4,2023-11-01
6265,5,2024-12-22
15126,4,2024-08-27
136,5,2022-02-09
9502,5,2022-08-15
16856,5,2024-06-18
5195,4,2024-10-10
17114,4,2024-06-01
894,3,2023-05-01
16012,5,2022-02-22
4952,3,2023-10-15
9859,5,2022-03-29
10904,4,2022-07-06
8362,4,2024-06-16
18673,4,2023-08-10
4066,3,2024-12-30
6611,5,2022-06-16
3515,4,2023-03-06
17969,4,2024-08-23
3508,4,2023-02-03
1765,3,2024-07-20
17024,4,2024-02-18
15094,4,2022-11-30
17869,3,2024-10-20
10503,5,2024-11-01
2237,5,2022-01-15
17737,4,2022-06-28
15081,4,2023-01-09
4131,4,2022-06-30
2558,5,2024-06-16
2464,4,2023-09-11
3294,5,2022-05-04
1311,3,2024-11-30
10693,5,2023-01-08
18659,3,2022-10-29
9362,4,2023-03-24
15781,2,2024-03-02
11096,5,2023-01-26
6452,4,2022-09-23
11046,5,2022-06-27
9914,4,2023-12-29
4707,4,2022-10-18
3899,4,2023-11-18
7890,5,2022-04-24
8043,4,2022-04-21
16380,4,2022-04-02
11509,5,2022-09-10
4434,4,2024-04-17
16156,3,2024-12-30
19095,4,2024-09-19
8694,5,2022-05-25
14012,4,2024-01-01
16526,3,2022-12-27
5879,4,2022-03-31
7301,3,2024-02-16
17537,3,2022-01-25
17568,3,2023-11-05
18322,2,2024-11-21
3059,4,2023-05-14
12269,4,2024-08-11
13958,5,2022-10-21
9280,4,2023-03-27
14138,4,2022-02-08
7006,3,2022-08-29
11358,4,2022-08-24
19072,5,2022-06-07
11918,5,2023-05-05
2672,4,2023-06-13
19040,5,2023-06-25
8717,3,2024-11-05
15571,3,2024-07-20
19375,4,2022-12-24
18126,4,2023-12-26
18764,5,2023-03-22
5042,5,2022-12-02
3014,5,2024-05-24
16264,4,2023-09-16
3451,5,2022-04-15
18495,4,2023-02-09
11593,4,2024-06-24
10069,4,2023-01-13
16023,4,2023-06-25
10839,5,2022-07-22
19377,4,2022-04-07
12148,4,2024-12-18
14261,2,2024-06-18
9341,5,2022-12-11
7010,4,2023-01-30
13305,4,2022-08-11
854,4,2022-05-20
1232,5,2023-12-22
15622,5,2022-04-29
10659,3,2022-06-29
8019,3,2023-10-15
12004,5,2024-06-23
9396,2,2024-05-20
4165,3,2024-02-02
5386,3,2023-06-25
16704,5,2024-06-13
1949,5,2024-12-10
4008,4,2022-09-25
7545,3,2022-04-25
6588,4,2022-05-10
16610,4,2024-04-07
16981,3,2024-12-30
3869,5,2024-06-22
6876,3,2023-04-04
434,4,2023-01-06
17003,3,2024-04-16
18712,4,2022-09-21
16163,3,2022-05-01
5154,3,2023-02-03
11314,4,2023-09-07
16955,1,2024-10-20
18025,3,2024-06-26
11633,3,2024-04-06
6545,5,2022-07-16
6792,4,2023-04-05
4028,4,2022-05-27
1597,5,2024-11-02
363,4,2023-07-30
16695,1,2022-02-23
4295,5,2024-06-04
7880,4,2023-08-16
16502,5,2022-09-30
9113,4,2024-07-17
6288,3,2022-04-23
12029,4,2023-10-04
9066,3,2024-11-20
3848,4,2023-03-24
3887,3,2022-08-09
12646,5,2024-07-22
12270,3,2022-11-23
12296,4,2024-10-06
14008,3,2024-07-30
12466,1,2022-12-04
10976,5,2024-08-31
14828,5,2024-02-25
13829,5,2022-06-11
364,5,2022-10-04
15800,4,2022-10-13
2434,5,2023-10-12
9419,4,2022-06-13
6927,3,2022-09-11
14951,3,2024-09-25
8299,4,2024-04-06
2606,5,2023-09-17
9686,4,2022-10-03
5972,4,2023-10-26
11466,5,2023-10-21
18500,5,2022-06-11
12304,4,2023-04-05
4917,4,2024-03-20
15031,4,2024-08-23
14006,4,2024-02-27
11968,4,2024-07-21
9897,4,2022-12-28
14950,4,2024-08-02
6625,4,2024-10-13
739,4,2022-08-29
11404,2,2024-06-30
10249,3,2023-05-21
14181,3,2024-06-15
16377,4,2022-02-19
10372,4,2024-06-16
14183,1,2022-06-29
6213,5,2023-08-11
14117,5,2023-01-03
16701,5,2022-11-02
8414,5,2024-03-07
14518,3,2024-10-17
9244,4,2024-02-06
6557,4,2023-01-27
14367,4,2023-09-01
13267,4,2024-07-29
6733,4,2022-12-05
18477,4,2024-04-02
6756,4,2023-08-23
6888,4,2023-03-10
16787,1,2024-08-07
16372,4,2023-12-06
3442,1,2024-11-02
2295,5,2022-05-01
12838,4,2024-01-25
9023,3,2024-05-05
10809,4,2022-10-05
6987,4,2023-06-05
14293,4,2023-12-06
19111,3,2023-06-16
7788,5,2023-11-29
16566,4,2024-01-17
8728,4,2022-10-22
4176,5,2023-11-25
9860,1,2022-05-02
2637,4,2023-02-24
6194,1,2025-01-05
423,4,2022-09-28
18033,5,2024-02-09
15944,5,2022-05-22
1936,3,2024-10-27
13627,4,2024-10-03
17079,4,2023-11-14
8417,3,2023-05-02
8923,4,2024-03-04
15716,5,2024-10-19
7838,4,2024-07-04
15579,2,2023-05-28
2506,4,2023-12-27
7013,5,2023-03-28
9017,4,2022-07-13
11461,3,2022-12-25
1778,4,2023-01-26
17144,5,2023-07-13
12958,4,2022-12-02
17426,4,2024-02-28
16789,4,2022-11-27
4928,3,2023-05-19
19675,4,2022-07-17
2640,3,2024-10-25
2875,4,2022-03-14
1303,5,2022-11-24
12446,5,2024-02-05
6531,4,2022-11-09
17315,5,2022-07-30
16073,3,2023-02-11
7255,5,2023-09-25
13442,4,2024-09-27
17288,3,2024-05-05
9105,5,2023-02-13
1050,3,2024-12-12
7203,5,2024-05-22
13091,3,2022-08-26
13083,4,2023-09-07
4329,4,2022-09-29
1596,4,2022-02-04
17790,4,2022-10-16
1987,5,2023-09-13
6678,3,2024-07-03
18704,5,2024-01-21
1345,5,2023-03-14
7475,4,2022-10-03
1259,4,2023-08-21
15602,4,2023-12-31
19237,3,2023-08-04
791,1,2024-07-10
11504,3,2022-11-15
17718,4,2023-05-24
18281,4,2024-07-01
11710,5,2022-03-21
8784,4,2024-05-08
646,4,2024-12-16
9461,4,2024-07-04
11234,2,2024-04-08
2296,4,2024-06-20
11349,3,2022-07-14
3319,4,2023-05-17
17890,4,2023-05-17
3493,5,2022-12-20
4403,5,2023-09-06
780,4,2023-01-23
608,1,2022-07-15
11355,4,2023-02-18
224,5,2023-05-05
11306,4,2022-11-26
561,5,2023-12-26
5151,4,2023-07-01
1445,5,2023-02-15
13410,3,2023-05-24
5227,3,2024-12-02
1436,4,2022-01-15
14375,4,2022-09-10
13079,4,2022-12-12
18392,4,2023-01-18
15977,4,2022-08-05
16297,3,2023-02-23
16738,3,2022-05-07
432,3,2025-01-03
4841,4,2023-09-09
19762,5,2024-02-22
19727,5,2024-03-28
8497,4,2022-10-07
19587,5,2024-04-17
9903,5,2024-01-11
1926,5,2023-08-25
5344,4,2022-01-12
4859,4,2022-09-13
81,4,2023-02-08
194,5,2024-10-13
7264,2,2023-03-23
6929,4,2023-10-31
19493,3,2022-07-17
2301,4,2022-11-05
9238,5,2023-01-11
9895,4,2022-08-27
7847,4,2022-03-21
11532,3,2023-02-22
495,5,2024-04-14
12019,5,2024-02-21
10011,5,2022-07-04
10752,4,2022-10-30
554,4,2024-05-19
12606,1,2022-10-07
11974,3,2022-08-27
14494,5,2023-07-06
4009,5,2022-04-16
10773,3,2022-05-30
18471,5,2022-10-24
2543,3,2022-04-21
10671,4,2022-06-16
13556,5,2023-10-21
8507,5,2023-12-19
14911,3,2022-10-16
1959,4,2024-10-27
10875,5,2022-10-21
16779,4,2023-04-16
2390,4,2023-05-23
1673,4,2022-08-28
19254,5,2023-08-06
1666,4,2023-03-04
1249,4,2023-08-03
12569,4,2022-01-22
5584,3,2024-04-07
13965,3,2024-01-29
16808,4,2024-06-25
5058,3,2023-03-25
4133,3,2022-04-21
15225,4,2022-05-08
8856,5,2022-11-22
15384,5,2023-06-10
12842,4,2022-06-26
12027,4,2022-05-28
12643,3,2022-08-25
7353,3,2022-07-13
5595,4,2024-12-31
11499,4,2023-03-20
9705,5,2022-06-03
17377,4,2022-11-23
9283,5,2024-02-29
9151,5,2024-10-12
8474,4,2024-03-23
5974,4,2022-05-04
4758,5,2023-03-05
2034,3,2022-09-05
2881,4,2022-02-19
11924,3,2022-08-20
18880,4,2023-04-22
15550,1,2022-09-25
6480,4,2022-05-18
8805,4,2022-01-05
13084,4,2024-01-02
17438,5,2024-06-15
4426,5,2023-05-28
12310,3,2022-05-23
19410,3,2024-05-05
14412,5,2022-09-22
15783,5,2023-03-05
9997,5,2024-08-31
17189,3,2023-09-01
3412,5,2024-04-13
2478,5,2022-11-14
15112,4,2024-03-03
9059,3,2024-01-31
14789,5,2023-03-10
684,3,2024-11-04
17923,4,2023-02-18
11093,3,2023-02-04
19131,3,2023-10-11
13543,3,2024-01-22
14892,3,2024-06-25
3812,5,2023-11-07
15855,5,2024-06-22
9772,5,2024-02-29
17058,3,2024-11-21
8701,5,2024-07-10
13653,4,2022-08-07
14348,4,2023-05-16
2914,4,2024-05-19
13375,4,2024-08-26
15393,4,2024-06-16
12932,4,2022-04-29
17431,3,2022-07-20
14423,5,2022-04-23
12190,3,2024-09-17
725,4,2022-02-03
1442,4,2023-09-12
17263,5,2022-01-18
6307,3,2022-10-27
3385,4,2023-07-17
19726,5,2024-12-18
7055,5,2022-09-21
6524,3,2022-02-10
8680,4,2023-10-05
13290,3,2023-09-29
10508,2,2023-11-10
13535,4,2024-01-24
17683,4,2022-05-27
2429,4,2022-07-13
4682,5,2024-02-25
13726,4,2023-10-21
1515,4,2024-12-14
10999,4,2024-04-14
11726,5,2024-02-27
15496,5,2023-11-08
5454,3,2022-05-23
4321,5,2024-10-15
10402,4,2022-02-15
11401,5,2022-05-25
8320,2,2022-04-24
1020,5,2022-01-26
402,5,2024-08-21
17538,5,2023-05-27
18599,5,2024-11-06
1556,5,2024-08-28
2300,1,2023-06-10
1977,4,2022-07-30
8314,5,2024-03-28
10641,4,2024-08-20
4121,3,2023-03-27
1319,4,2022-10-08
6146,5,2024-09-21
18208,4,2023-07-20
11167,5,2024-05-25
19120,5,2023-10-23
18935,3,2024-08-14
16227,4,2024-11-28
2463,3,2022-03-26
4141,4,2024-06-23
7027,1,2022-10-26
14168,4,2022-12-24
10866,4,2024-05-27
3016,5,2024-10-18
11142,5,2024-05-11
10736,5,2023-03-29
13950,5,2022-12-13
18121,4,2024-12-04
19545,3,2024-10-10
1116,3,2022-03-05
10270,5,2023-02-07
7518,5,2023-01-01
12676,5,2024-11-05
9265,4,2024-11-09
1378,4,2023-03-08
1760,5,2024-01-04
12335,4,2024-11-27
12798,4,2023-02-14
1911,3,2023-06-13
12788,4,2022-01-27
801,4,2022-10-03
11624,4,2024-12-06
11672,3,2023-01-06
9865,4,2022-04-09
16557,5,2022-07-31
6341,5,2024-07-24
6977,4,2023-10-27
17047,5,2024-12-06
5485,4,2024-01-30
9455,4,2022-06-24
1856,4,2024-10-23
875,4,2023-06-01
14009,5,2023-12-10
6530,4,2022-08-10
9288,1,2024-08-13
1675,3,2024-05-03
14322,5,2024-03-25
11893,4,2023-03-28
8004,4,2022-11-13
19204,3,2024-07-23
6887,3,2023-11-20
14760,3,2023-03-23
3236,4,2022-12-14
7703,4,2024-11-24
3922,5,2022-07-08
17845,5,2022-06-07
10956,4,2023-02-17
7237,4,2022-08-19
11716,4,2022-04-06
3871,5,2022-01-30
14188,5,2023-07-31
12163,4,2022-06-02
8123,5,2024-07-28
19030,4,2024-04-04
3744,4,2024-12-25
17416,5,2023-01-13
17262,5,2022-06-24
1012,3,2023-06-25
18331,1,2023-01-22
18536,5,2024-09-23
12172,4,2022-10-25
11516,3,2022-12-14
7392,3,2023-12-11
15171,4,2024-10-05
1505,3,2022-12-01
19703,5,2023-06-06
11869,4,2023-06-13
6074,4,2023-02-09
16398,5,2023-10-28
10384,4,2023-11-11
18465,4,2023-07-28
12828,4,2024-12-30
10790,4,2022-03-15
5046,2,2024-01-15
4563,5,2023-01-25
14691,4,2022-10-05
18218,4,2022-05-15
7211,4,2024-03-16
19400,5,2023-08-12
17367,4,2023-07-09
19576,4,2023-11-08
10201,5,2022-05-13
15317,3,2024-10-27
18783,5,2023-04-19
18003,3,2024-12-21
17879,1,2024-03-08
6176,5,2023-02-26
2992,5,2025-01-02
2053,5,2022-01-04
13506,5,2023-08-13
1805,3,2022-08-14
3343,4,2022-08-23
17946,5,2023-03-04
17340,5,2022-07-23
3149,5,2023-01-31
1441,2,2024-06-18
16625,1,2024-07-10
10830,4,2024-12-12
15732,5,2022-11-26
2791,4,2022-05-26
13840,5,2024-10-26
211,3,2025-01-10
2619,4,2023-09-08
14912,1,2024-12-12
615,3,2022-03-11
452,4,2024-06-21
14263,4,2022-10-05
7073,4,2022-07-09
17506,2,2023-05-12
13255,4,2023-08-30
7826,4,2022-07-05
11561,5,2022-10-14
1538,4,2022-12-03
4705,4,2023-05-06
12419,4,2022-02-13
1716,4,2024-12-10
18252,5,2024-11-18
12012,5,2024-10-26
18326,3,2022-03-25
5355,2,2024-01-24
18052,4,2024-01-31
14808,5,2023-05-07
16218,5,2023-10-08
4286,4,2022-08-17
1391,4,2023-10-04
15739,5,2023-06-25
8283,5,2023-12-26
16390,5,2022-12-28
6520,4,2024-06-13
12647,5,2024-05-05
10078,4,2024-01-18
425,4,2022-04-05
19863,4,2024-05-06
16574,5,2023-07-26
7941,5,2022-03-05
656,4,2024-07-07
6087,4,2022-05-28
15032,3,2022-08-24
6865,1,2023-02-23
4404,4,2023-08-12
1343,4,2024-06-07
10258,4,2023-03-15
7674,5,2023-01-30
16609,3,2022-09-29
2408,4,2022-06-07
16373,4,2024-03-27
6162,4,2022-02-22
1548,4,2022-12-20
674,5,2024-08-24
13867,5,2024-01-11
19069,4,2024-01-14
17929,4,2023-03-07
19768,4,2023-10-25
8256,5,2022-03-22
16137,4,2022-12-19
11027,5,2023-01-01
16961,5,2024-01-30
8426,5,2024-05-22
10043,2,2024-12-18
19159,5,2022-10-28
4566,5,2024-04-02
11059,3,2022-08-07
769,4,2023-02-22
15375,3,2024-08-14
2544,4,2022-11-02
7124,3,2022-02-17
4230,4,2022-07-17
2613,5,2022-04-17
16536,3,2024-01-04
267,5,2024-03-12
9736,4,2024-11-16
4268,5,2023-06-27
10444,3,2023-02-27
16145,4,2024-05-09
18726,5,2023-06-26
11801,3,2023-08-29
12789,3,2023-08-28
15343,4,2022-04-20
13494,5,2024-04-19
6058,4,2024-05-30
5842,3,2022-08-17
18879,4,2024-08-16
14357,4,2023-02-27
17573,5,2022-10-13
6411,4,2024-07-08
11978,3,2022-10-12
9142,3,2024-10-02
9321,5,2022-10-26
17139,4,2023-01-15
12098,5,2022-10-30
323,4,2022-02-07
5343,4,2022-05-04
14783,4,2024-02-01
2707,5,2024-06-17
3793,5,2024-04-14
16017,4,2023-02-26
6739,5,2023-02-03
13866,5,2024-06-25
3397,4,2022-07-27
